i think you need to be in the hospital .	我想你需要醫院的醫院 。
can we all just close our eyes for a minute ?	我們可以把我們的眼睛放在眼睛的眼睛 , 只只靠近幾分鐘的眼睛 ?
this is a film , the one called toys .	這是一個電影 , 一個叫做 「 一個電影 」 的電影 。
the fourth year , we were just short of 100 .	四年 , 我們只是短期 , 我們只是短短 。
your telomeres do just fine .	你的基因組成就只做了 。
but she had a factor that was very important .	但她有非常重要的事實是 , 非常重要 。
and he thinks a robot has to be really slow .	他認為一個機器人有慢慢慢慢的機器人 。
it's taken off the delivery truck .	它是很快的 , 很快 。
so again , that was a real good match .	所以 , 再次 , 這是很棒的 。
we've known since we were babies .	我們知道 , 我們知道我們是嬰兒的 。
including diversity of emotion .	在情緒中 , 情緒的情緒中 ,
things seemed to be progressing .	事情似乎是 , 不論的 。
a lot of people are likely to be left behind .	許多人都像左邊 , 人們在左邊 。
and worst of all , we will never know .	所有人都知道 , 我們永遠不會知道 , 我們永遠不會知道 。
it was an amazing sort of insight for me .	它是很棒的 , 讓我感到驚訝 。
it's something that comes out from the past .	它是過去的 , 從過去的 。
and we didn't start with the easy places .	我們不開始開始 , 很簡單地開始 。
sounds impossible , doesn't it ?	聽起來 , 不論 , 不論 , 不是嗎 ?
it has no nails or screws .	不論是 , 不論的 , 不論是 。
this here is an obituary headline .	這裡是一顆星星球的網絡 。
ynh: yes , very much so .	嗯 , 嗯 , 非常謝謝 , 非常謝謝 。
his restaurant is open seven months every year .	他在七個月後 , 每個月 , 每個月 , 每個月都開開開開 。
so get in the game . save the shoes .	所以 , 在遊戲中 , 拯救了遊戲 。
it was , and feels , monumental .	感覺是 , 感覺 , 同時也感覺了 。
let's talk about a battle space .	咱們談一個空間 。
for some reason , you guys are just really slow .	有些原因是 , 你只是只是慢慢慢慢慢 。
nelson mandela gets two .	阿拉拉拉拉拉拉克克克克克克克克克克克克克克克克克克克克克
in person , fireflies are charming .	在黑人 , 火星的火星上 ,
it took 15 years to make that phone call .	大約五年 , 把電話給給電話給手機 。
so the question is , where do we start this story ?	所以 , 問題是 , 我們開始做這個故事 ?
kleiber is about conditions in the world .	克里斯是世界各地的情況 。
it's a piece of public mischief .	這是公公公公公公公公公公公公公公公公公公公公公公公公公公公眾
ok . and how about this minibus ?	好 , 這樣 , 要如何 ?
that was taken on the last evening i was there .	最後 , 最後 , 最後 , 即使我在過去 。
and finally our last rung: we take action .	最後 , 最後 , 最後 , 我們要用一個方向 。
drive the kids to school on the way to the office .	讓孩子在辦公室上 , 去辦辦公室 。
so we built this machine in this garage here .	所以 , 我們建造這個機器的機器 。
did you notice this section is foreplay ?	你注意的是 , 要注意到這個方向嗎 ?
they produced flyers . they called offices .	牠們產生了 , 他們稱為 「 公室 」 叫做公室 。
then remember those billions of information packets ?	然後 , 記得這些資訊的資訊 ?
man: i will tell all of you . just wait .	男人:我會告訴各位 , 我會說你 , 只是等等等 。
all violence against every child in every country . "	所有國家都在每個國家中 , 每個孩子都都在 「 每個國家 」
but tricking people about their own mind is hard .	但 , 想想他們自己的心臟是困難的 。
right there is reason enough to have uniforms .	重點是 , 不夠不夠的原因 。
did he say fun ? rupert ? yes !	他說了嗎 ? 很棒嗎 ?
there's something absolutely real about rotation .	真的 , 不論是很真實的 。
let's multiply it by two .	咱們 , 把兩分分分分分為兩種 。
they think we don't care what happens to them .	他們認為 , 我們不認為他們不在做什麼發生的事 。
rp: you owe me 24 dollars .	克:你是24美元 。
programmers take this capability for granted .	舉例來說 , 要把這個能力帶給這個能力 。
how much livestock do you need to produce this ?	你有多少生命 , 你必須製造這個生命嗎 ?
i know i can trust him because we're family .	我知道他可以相信他 , 因為我們是家人 。
that experience is what we call consciousness .	這是我們所謂的經驗 。
commodity prices are like this .	這種性別是這樣的 , 像這樣一樣一樣 。
as soon as the car left , i went back .	如今日 , 左右 , 我回到左邊 。
and i have to admit this looks bad .	我需要一個很幸運的看法 。
where have i read them before ? ah , yes .	哪裡 , 我讀了嗎 ? 嗯 , 嗯 , 嗯 , 我就讀了他們 。
do you know who sponsored this research ?	你知道嗎 ? 你知道這個研究了這個研究嗎 ?
everything about your life , about your body , grows !	所有生命 , 你的生活都成長 , 成長了你的身體 , 長大 , 成長了你的身體 。
it's a promise to the kids .	它是一小小的孩子 。
the following bus , powers of 7 .	舉例來說 , 電力 , 電力的電力 。
i was tired of faking normal .	我是常常常常常常常見 。
it said yorktown on the stern .	它說 , 紐約上上上上上 。
yeah , we get it , he's five .	嗯 , 我們要 , 五個 , 五個 。
i did another story on marine debris .	我做了另一個故事 , 我做了另一故事 。
they were the best team in the tournament .	他們最好的團隊是最好的團隊 。
they tell us things beyond what they represent .	他們告訴我們 , 他們代表了什麼 。
mockus then challenged citizens .	幸運的挑戰 , 即使是挑戰的挑戰 。
so , the bladder is one such organ .	所以 , 一致命是一群體 。
there's also been some success .	也有一些不論的 , 也有一些不論 。
what does this mean in terms of operations ?	這意味著 , 這意味著 「 工業 」 的意思是 ?
here's the implication of what happens .	這裡 , 發生了什麼發生的發生 。
they actually tend to go a little risky .	他們其實是一小小小的風險 。
this message is given as a public service .	這是我的公共服務 , 公共服務是公共服務 。
i had to choose option two .	我必須選擇兩個選舉舉舉舉舉 。
it's not such an ominous thing .	它並不是一個很大的一件事 。
i think everyone will acknowledge that .	我認為每個人人會被認知 。
take , for example , sequoia trees .	例如 , 例如 , 例如樹木 。
if you google this , you'll find it .	如果你是google , google , 你會找到它 。
and why not eradicate malaria ?	為什麼 ? 不論是阿富汗嗎 ?
or is it observerrelative ?	或它會被視覺 ?
now this is a fanciful theory .	這裡是很棒的 , 非常興奮 。
these are the next two lines in the movie .	接下來 , 接下來的兩個線線是左邊的 。
you can see it looks different than the one before .	你可以看到它的不同 , 比例如同不同 。
the team is over there , working in partnership .	團隊有一部分 , 一群工工工員工工工工程 , 一群團隊在工作 。
they have a symbolic culture .	他們有一群文化的文化 。
they were obsessed with mustard .	牠們是用用用用用用用 。
they don't own those facilities .	不論他們自己的社區 , 不管他們自己的社區 。
which i think is just fascinating .	我認為 , 我只是很酷的 。
it's pretty impressive , right ?	很快 , 我很感謝 , 對吧 ?
well , enough of me telling you about it .	嗯 , 讓我告訴各位 , 你要告訴你它 。
and i'll let her take it from there .	我會把她拿到她 , 把她拿到她 。
it's really a question of scale .	它是個問題 。
because that's how i made money from home .	因為 , 我是如何從家家裡的錢來 , 因為我是如何賺錢 。
and can we preserve the darkness ?	我們能確保黑暗的黑暗 ?
why does wasabi make your eyes water ?	為什麼你會讓你的眼睛變成你的眼睛 ?
someone made an old timey version .	有人花了一歲的時間 。
but these changes are extremely subtle .	但這些改變是極端的 。
what do you do to to cover your face ?	你要做你的臉 , 你要做什麼 ?
let me give you just a story , an example .	讓我給各位的故事 , 一個例子 , 一個例子 。
he was really excited by this camera .	他很興奮 , 他真的很興奮 。
so , they answered my emails .	所以 , 答案是 , 他們的答案 。
this is one of the most beautiful things i know .	這是我最美麗的最美妙的事情 。
the second is that problems are soluble .	第二個問題是 , 問題是問題 。
however , you can't burn this .	但 , 你不能把這張放放到這個 。
this is what biomedical engineers do .	這是生物工程師的工程師 。
it's not true . how could it be ?	這不是真的 , 真的 , 不可是嗎 ?
hey ray , how's it going ?	他是如何 , 如何 , 怎麼辦 ?
done wrong , it can actually make you sick .	不錯 , 它可以讓你一樣 , 這樣做 。
bali: island of garbage .	克里斯:羅蘭蘭蘭蘭蘭蘭 。
and it's a rare fungus .	它是非常有趣的 。
and you could play with the rhythm .	你可以和物理的玩家 , 可以玩音樂 。
and then resumed the beating .	然後 , 下降了 。
i know the brilliance of humanity .	我知道人類和人類所知的影響 。
and we finally figured out how to do it .	最後 , 最後 , 我們決定如何做它 。
i don't know what else to tell you .	我不知道 , 其他人不知道你不需要什麼 。
loss of the familiar .	蘇格蘭蘭蘭蘭蘭蘭蘭 。
so , i'm a capricorn .	所以 , 我是一個商業 。
but i was really very lucky .	但我真的很幸運 , 非常幸運 。
so let's go through the mappers .	所以 , 讓我們在圖上 , 以圖圖圖上 。
we're going to begin in 1964 .	我們會開始194年開始開始開始開始在194年開始開始開始開始 。
i want you to take a trip with me .	我想要跟各位分享一個想法 。
here are the two models contrasted .	這是兩種模型 。
here's a couple related examples .	這裡有幾個例子 , 例如 。
it's the history of what we eat today .	今天我們今天的歷史 , 今天 , 今天我們所吃的歷史 。
this is basically bringing the whole thing together .	基本上 , 基本上 , 基本的基本上是一件事 。
this is not mine , by the way .	這不論是 , 即使不論是 ,
