i think you need to be in the hospital .	我覺得你需要在醫院 。
what does this mean in terms of operations ?	這在操作方面有什麼意義 ?
here's the implication of what happens .	這是發生了什麼事 。
they actually tend to go a little risky .	他們真的會冒險 。
this message is given as a public service .	這個訊息是公共服務的 。
i had to choose option two .	我必須選擇兩個選擇 。
it's not such an ominous thing .	這不太太太重要 。
i think everyone will acknowledge that .	我認為每個人都會承認這一點 。
take , for example , sequoia trees .	例如 , 季節樹 。
if you google this , you'll find it .	如果你google搜尋 , 你會發現 。
and why not eradicate malaria ?	為什麼不致命瘧疾 ?
or is it observerrelative ?	或者它是相反的嗎 ?
now this is a fanciful theory .	這是個很棒的理論 。
these are the next two lines in the movie .	這些是電影中下兩條線 。
you can see it looks different than the one before .	你可以看到它看起來不相同 。
the team is over there , working in partnership .	團隊在那裡工作 , 合作夥伴 。
they have a symbolic culture .	他們有象徵性的文化 。
they were obsessed with mustard .	他們被視為標準 。
they don't own those facilities .	他們不擁有這些能力 。
which i think is just fascinating .	我認為這只是令人振奮的 。
it's pretty impressive , right ?	這很令人印象 , 對吧 ?
well , enough of me telling you about it .	嗯 , 嗯 , 讓我告訴你們 。
and i'll let her take it from there .	我會讓她從那裡拿來 。
it's really a question of scale .	這真的是個大規模的問題 。
because that's how i made money from home .	因為我是從家中賺錢的 。
and can we preserve the darkness ?	我們能否保證黑暗嗎 ?
why does wasabi make your eyes water ?	為什麼亞比爾會讓你的眼睛水 ?
someone made an old timey version .	有人做了很古老的版本 。
but these changes are extremely subtle .	但這些改變是極端的 。
what do you do to to cover your face ?	你要怎麼做 ?
let me give you just a story , an example .	讓我舉個例子 。
he was really excited by this camera .	他非常興奮 。
so , they answered my emails .	所以 , 他們回答了我的電子郵件 。
this is one of the most beautiful things i know .	這是我所知最美麗的一件事之一 。
the second is that problems are soluble .	第二 , 問題是 , 問題很幸運 。
however , you can't burn this .	然而 , 你不能燃燒 。
this is what biomedical engineers do .	這是生物學工程師做的 。
it's not true . how could it be ?	不是真的 , 怎麼可能 ?
hey ray , how's it going ?	嘿 , 先生 , 怎麼會發生 ?
done wrong , it can actually make you sick .	錯了 , 可以讓你生病 。
bali: island of garbage .	銀行:垃圾的土地 。
and it's a rare fungus .	這是個罕見基金 。
and you could play with the rhythm .	你可以用節奏來演奏 。
and then resumed the beating .	接著 , 消費了蜜蜂 。
i know the brilliance of humanity .	我知道人類的殘酷性 。
and we finally figured out how to do it .	我們最後發現如何做到 。
i don't know what else to tell you .	我不知道其他人要告訴你什麼 。
loss of the familiar .	失去熟悉的損失 。
so , i'm a capricorn .	所以 , 我是個資本 。
but i was really very lucky .	但我很幸運 。
so let's go through the mappers .	我們來看看地圖 。
we're going to begin in 1964 .	我們從1964年開始 。
i want you to take a trip with me .	我希望你們和我一起做一個試驗 。
here are the two models contrasted .	這是兩種模式的結合 。
here's a couple related examples .	這是幾個相關的例子 。
it's the history of what we eat today .	這是我們今天吃的歷史 。
this is basically bringing the whole thing together .	基本上 , 把整個東西放在一起 。
this is not mine , by the way .	這不是我 , 順便一提 。
but you wouldn't want to live there .	但你不會想活在那裡 。
they rifled through my backpack .	他們穿過我的背包 。
it was about those lawn chairs .	關於那些法律的椅子 。
i don't belong in this street .	我不屬於這個街道 。
popcorn changes all of that .	popccorn改變了所有的一切 。
i don't think they're bad people .	我不認為他們是壞人 。
so here's to another day at the office .	所以 , 在辦公室的另一天 。
we'll pay you three dollars for it . "	我們會付出三塊錢 。 」
now it's just the green and the blue .	這只是綠色和藍色 。
much more fun than we're often told .	比我們常說的更有趣 。
aden saw an opportunity and seized it .	亞德森看到了一個機會 , 搜尋它 。
and when they came , they looted everything .	當他們到來時 , 他們就失去了一切 。
so that addresses that first part .	所以 , 第一部分會增加 。
every one . doesn't matter where you go .	每個人 , 不論你去哪裡 。
we don't program them . we teach them .	我們不計劃他們 , 我們教他們 。
do you see me up on the screen ?	你看到我在螢幕上嗎 ?
they have grown their population but not much more .	他們的人口成長了 , 但不多 。
i'll tell you , not much will change .	我會告訴你 , 不多會改變 。
every kid has the right to milk at school .	每個孩子都在學校有權利 。
that was my story . thank you very much .	那是我的故事 。 謝謝你們 。
be a passionate perspective taker .	成為一個熱情的觀點 。
the new brain is easier than the old brain .	新的大腦比古老的大腦更容易 。
an amazing story , and it happened first in africa .	一個很棒的故事 , 第一次在非洲發生 。
" it will be as big as your house . "	「 你的房子很大 。 」
every problem out there , somebody has the idea for .	任何問題 , 有人有想法 。
everything was impossible until somebody did it .	一切都不可能 , 直到有人這麼做 。
my whole life , my father's been there .	我的整個人生 , 我父親已經在那裡 。
i'm going to tell you about that technology .	我會告訴各位這項技術 。
speak up . speak out . be a good person .	說出來 , 說出一個好人 。
pause now to figure it out for yourself .	暫停一下 , 來了解自己 。
but what are the conditions that make it possible ?	但這種情況會造成什麼 ?
yes , and now it goes from left to right .	是的 , 現在它從左移到右邊 。
this cat has nothing to do with the animal .	這隻貓對動物沒有什麼關係 。
those are the metrics that really matter .	這些是真的很重要的 。
so they had created these artifacts .	所以他們創造了這些藝術品 。
ethic and hedge work as one .	道德和亨利是一名 。
i even read many selfhelp books .	我甚至閱讀許多自動書 。
so what do you think happened to these design students ?	你認為這些設計學生發生了什麼事 ?
environmental and health crises are global .	環境和健康危機是全球性的 。
next time reality would catch up with them .	接下來 , 現實會帶著它們 。
i would keep your eye on this fellow .	我會保持你的眼睛 。
leland melvin: alright .	李斯坦:好了 。
the arc doesn't bend itself .	北極並不明白 。
in that case , bear in mind three things .	在那個情況下 , 熊在三件事中 。
what an amazing opportunity we have to change the world .	我們需要改變世界的驚人機會 。
ok . so most people think b is true .	好 , 大部分人認為b是真的 。
bring this campaign to these countries .	把這個活動帶給這些國家 。
for this reason , i want to propose something .	原因是 , 我想提出一些東西 。
there are 800 million people starving .	有800萬人盯著 。
kb: where are we ? where are we ?	kb:我們在哪裡 ? 我們在哪裡 ?
because basically , he doesn't service them .	因為基本上 , 他不會提供他們 。
i hit " refresh . "	我碰到 「 回收 」 。
rejection is extremely painful .	反應非常痛苦 。
he says , " it's interesting .	他說: 「 這很有趣 。
because you can grow some potatoes .	因為你可以長一些馬鈴薯 。
it's a greenhouse gas .	這是溫室氣體 。
you are now immortal .	你現在是不合理的 。
and they climb up for their work .	他們爬上他們的作品 。
we saw some very ugly things .	我們看到一些很醜的事情 。
i witnessed this firsthand .	我見到第一個漢堡 。
we just couldn't exist in that universe .	我們只是無法存在宇宙中 。
well , reality's a little bit different .	事實上 , 現實有點不同 。
there are lots of injuries .	有很多傷害 。
the village became a real standout .	村莊變成了真實的立場 。
let's just stop treating people . "	讓我們停止對待別人 。 」
torture , very funny .	溫柔 , 非常有趣 。
we're people , and we have problems .	我們是人 , 我們有問題 。
and finally , the lab started doing invention .	最後 , 實驗室開始做發明 。
in fact , she had aged a lot .	事實上 , 她長大了 。
don't take anything for granted .	別需要任何東西 ,
i've always wanted to treat patients .	我一直想要治療病人 。
know how to pronounce my name .	知道如何宣佈我的名字 。
it seemed to be following the conversation .	似乎遵循對話 。
they were not as reactive .	他們不是反應的 。
this is how close we are with this world .	這是我們與這個世界的距離 。
so here is the puzzle .	這裡是謎 。
that's a décima .	這是décima 。
i don't have a clue .	我沒有線索 。
they died of massive infection .	他們死於大量感染 。
